#{"t_start": 1775967236.1997368, "env_id": "FetchReach-v4"}
r,l,t
-2.0,50,1183.862839
-1.0,50,1184.379883
-2.0,50,1184.897082
-2.0,50,1185.399488
-2.0,50,1185.936315
-2.0,50,1186.46046
-2.0,50,1186.994686
-3.0,50,1187.521253
-1.0,50,1188.069093
-1.0,50,1188.579798
-3.0,50,1189.105879
-2.0,50,1189.620401
-6.0,50,1190.148
-5.0,50,1190.668504
-2.0,50,1191.189631
-1.0,50,1191.705727
-2.0,50,1192.217383
-2.0,50,1192.728794
-3.0,50,1193.253514
-2.0,50,1193.766161
-1.0,50,1194.294847
-2.0,50,1194.812418
-1.0,50,1195.33803
-2.0,50,1195.862556
-1.0,50,1196.387831
-1.0,50,1196.910989
-4.0,50,1197.444219
-2.0,50,1197.957706
-2.0,50,1198.477868
-3.0,50,1198.999235
-2.0,50,1199.525169
-2.0,50,1200.049892
-3.0,50,1200.566233
-2.0,50,1201.084826
-1.0,50,1201.582209
-2.0,50,1202.093863
-1.0,50,1202.596186
-3.0,50,1203.104633
-2.0,50,1203.609064
-2.0,50,1204.103925
-1.0,50,1204.607371
0.0,50,1205.113954
-2.0,50,1205.61664
-3.0,50,1206.1166
-2.0,50,1206.616489
0.0,50,1207.124585
-2.0,50,1207.645432
-1.0,50,1208.160202
0.0,50,1208.675762
-3.0,50,1209.203049
-2.0,50,1209.725673
-2.0,50,1210.250553
-1.0,50,1210.776854
-2.0,50,1211.316257
0.0,50,1211.831958
-2.0,50,1212.347554
0.0,50,1212.870058
-1.0,50,1213.406333
-2.0,50,1213.928262
-2.0,50,1214.451945
-2.0,50,1214.981507
-2.0,50,1215.513449
-3.0,50,1216.037809
-3.0,50,1216.559694
-3.0,50,1217.066291
-2.0,50,1217.572176
-2.0,50,1218.103491
-2.0,50,1218.633703
-1.0,50,1219.164611
-3.0,50,1219.698435
-1.0,50,1220.237383
-3.0,50,1220.749685
0.0,50,1221.255392
-2.0,50,1221.759492
-1.0,50,1222.265699
-1.0,50,1222.772241
-2.0,50,1223.279112
-3.0,50,1223.78634
-3.0,50,1224.304805
-2.0,50,1224.825568
-4.0,50,1225.350757
0.0,50,1225.881108
-3.0,50,1226.415149
-4.0,50,1226.925177
-2.0,50,1227.431811
-2.0,50,1227.925134
-1.0,50,1228.417773
-2.0,50,1228.919425
-2.0,50,1229.41357
-3.0,50,1229.906542
-2.0,50,1230.404898
-2.0,50,1230.901731
-2.0,50,1231.406642
-3.0,50,1231.925417
-2.0,50,1232.438955
-2.0,50,1232.949759
-1.0,50,1233.463672
-1.0,50,1233.973573
-2.0,50,1234.498911
-2.0,50,1235.020928
-1.0,50,1235.533459
-1.0,50,1236.06096
-1.0,50,1236.580172
-3.0,50,1237.10878
-3.0,50,1237.637188
-1.0,50,1238.159852
-3.0,50,1239.198457
-2.0,50,1239.698729
-2.0,50,1240.194133
-3.0,50,1240.698002
-2.0,50,1241.199388
-1.0,50,1241.696056
-3.0,50,1242.192209
-2.0,50,1242.702711
-2.0,50,1243.21646
-1.0,50,1243.714558
-1.0,50,1244.211684
-2.0,50,1244.713587
-2.0,50,1245.228283
-2.0,50,1245.733015
-3.0,50,1246.238596
-1.0,50,1246.746736
0.0,50,1247.24257
-2.0,50,1247.743134
-2.0,50,1248.244758
0.0,50,1248.738701
-2.0,50,1249.238463
-2.0,50,1249.744994
-3.0,50,1250.258554
-2.0,50,1250.758359
-2.0,50,1251.300541
-1.0,50,1251.81682
-2.0,50,1252.34147
-2.0,50,1252.858531
-2.0,50,1253.381925
-2.0,50,1253.898305
0.0,50,1254.420417
-3.0,50,1254.93295
-3.0,50,1255.451546
-2.0,50,1255.96585
-2.0,50,1256.465309
-3.0,50,1256.982187
-3.0,50,1257.492695
-3.0,50,1257.991516
-1.0,50,1258.487366
0.0,50,1258.979156
-3.0,50,1259.47455
-1.0,50,1259.966431
-2.0,50,1260.480604
-3.0,50,1260.993133
-2.0,50,1261.492424
-1.0,50,1261.985708
-2.0,50,1262.489972
0.0,50,1262.987401
-2.0,50,1263.482518
-2.0,50,1263.982492
-3.0,50,1264.493655
-2.0,50,1264.991966
-1.0,50,1265.489511
-2.0,50,1265.991078
-2.0,50,1266.515393
-2.0,50,1267.020671
-2.0,50,1267.529351
-2.0,50,1268.044751
0.0,50,1268.551151
-1.0,50,1269.049366
-1.0,50,1269.546282
-1.0,50,1270.048486
-2.0,50,1270.563355
-2.0,50,1271.070317
-2.0,50,1271.575711
-1.0,50,1272.069874
0.0,50,1272.564748
-1.0,50,1273.061647
-2.0,50,1273.574031
-3.0,50,1274.085343
-1.0,50,1274.589396
-2.0,50,1275.107531
-2.0,50,1275.64777
-4.0,50,1276.158388
-1.0,50,1276.670148
-2.0,50,1277.188392
-2.0,50,1277.698256
-2.0,50,1278.217951
-2.0,50,1278.731378
-3.0,50,1279.241703
-2.0,50,1279.76013
-2.0,50,1280.277257
-1.0,50,1280.792292
-1.0,50,1281.307221
-3.0,50,1281.831735
-3.0,50,1282.346984
-1.0,50,1282.861078
0.0,50,1283.378371
-3.0,50,1283.894606
-2.0,50,1284.399499
-1.0,50,1284.901387
0.0,50,1285.398187
-1.0,50,1285.906433
-1.0,50,1286.40776
-3.0,50,1286.907171
-2.0,50,1287.41095
-1.0,50,1287.920877
-2.0,50,1288.466964
-3.0,50,1289.08297
-1.0,50,1289.681461
-1.0,50,1290.205976
-1.0,50,1290.721143
-1.0,50,1291.240598
-2.0,50,1291.752173
-1.0,50,1292.27397
0.0,50,1292.787416
0.0,50,1293.297261
-2.0,50,1293.81509
-2.0,50,1294.32721
-3.0,50,1294.846437
-2.0,50,1295.359885
0.0,50,1295.870912
-3.0,50,1296.396604
-2.0,50,1296.916123
-3.0,50,1297.451301
0.0,50,1297.961838
-1.0,50,1298.471803
-1.0,50,1298.98208
0.0,50,1299.490229
-1.0,50,1299.993959
-3.0,50,1300.510452
-2.0,50,1301.007846
-2.0,50,1301.517798
-2.0,50,1302.023771
-2.0,50,1302.530977
-1.0,50,1303.035742
0.0,50,1303.539979
-2.0,50,1304.036674
-3.0,50,1304.532438
0.0,50,1305.024179
-2.0,50,1305.526149
0.0,50,1306.033281
-3.0,50,1306.553448
-3.0,50,1307.071596
-2.0,50,1307.577394
-3.0,50,1308.076523
0.0,50,1308.575565
-2.0,50,1309.096297
0.0,50,1309.660125
-2.0,50,1310.247334
-3.0,50,1310.772139
-2.0,50,1311.298834
-3.0,50,1311.835996
-3.0,50,1312.350631
-3.0,50,1312.860972
-2.0,50,1313.382105
-2.0,50,1313.912028
-2.0,50,1314.467588
-3.0,50,1315.009621
-2.0,50,1315.554405
-3.0,50,1316.054104
-3.0,50,1316.552398
-3.0,50,1317.060338
-2.0,50,1317.565361
-2.0,50,1318.06777
-1.0,50,1318.578123
0.0,50,1319.0974
-1.0,50,1319.605585
-2.0,50,1320.110518
-1.0,50,1320.616025
-2.0,50,1321.119768
-3.0,50,1321.620404
-1.0,50,1322.122627
-1.0,50,1322.626337
-2.0,50,1323.133126
0.0,50,1323.636881
-2.0,50,1324.142028
-2.0,50,1324.646638
0.0,50,1325.153389
-2.0,50,1325.660458
-2.0,50,1326.16356
-3.0,50,1326.680329
-3.0,50,1327.202724
-1.0,50,1327.713431
0.0,50,1328.230795
-2.0,50,1328.741251
-2.0,50,1329.275322
-1.0,50,1329.794787
0.0,50,1330.290903
-2.0,50,1330.789991
0.0,50,1331.296732
-2.0,50,1331.830627
-2.0,50,1332.350214
-3.0,50,1332.866574
-3.0,50,1333.388712
-2.0,50,1333.903053
-2.0,50,1334.424241
-1.0,50,1334.951241
-1.0,50,1335.476003
-2.0,50,1336.007372
0.0,50,1336.530787
-1.0,50,1337.047539
0.0,50,1337.568073
-2.0,50,1338.091357
-3.0,50,1338.624421
-2.0,50,1339.151358
-2.0,50,1339.678855
0.0,50,1340.197514
-2.0,50,1340.71778
-2.0,50,1341.23195
-1.0,50,1342.255687
-3.0,50,1342.774647
-2.0,50,1343.300977
-3.0,50,1343.83273
-2.0,50,1344.36989
-2.0,50,1344.899721
0.0,50,1345.418345
-2.0,50,1345.959158
0.0,50,1346.472205
-2.0,50,1347.000551
-1.0,50,1347.509809
-2.0,50,1348.016538
-3.0,50,1348.522129
-1.0,50,1349.024948
-1.0,50,1349.518678
-1.0,50,1350.015827
-1.0,50,1350.515213
-3.0,50,1351.019066
-1.0,50,1351.535208
-2.0,50,1352.053758
-3.0,50,1352.569278
-3.0,50,1353.08941
-1.0,50,1353.601155
-2.0,50,1354.112357
-3.0,50,1354.62863
-2.0,50,1355.145978
-2.0,50,1355.671753
-2.0,50,1356.182552
-2.0,50,1356.71285
-2.0,50,1357.258086
-2.0,50,1357.785297
-4.0,50,1358.305413
-2.0,50,1358.848752
-2.0,50,1359.362477
-1.0,50,1359.868032
-1.0,50,1360.375074
-1.0,50,1360.882405
-3.0,50,1361.428681
-2.0,50,1361.940453
-1.0,50,1362.436151
-2.0,50,1362.941601
-1.0,50,1363.445082
-2.0,50,1363.948581
-2.0,50,1364.469926
0.0,50,1364.986932
-1.0,50,1365.512904
-2.0,50,1366.035939
-2.0,50,1366.555326
-3.0,50,1367.082404
0.0,50,1367.598018
-2.0,50,1368.114179
0.0,50,1368.638012
-3.0,50,1369.167721
-2.0,50,1369.68297
-1.0,50,1370.206385
-2.0,50,1370.728681
-3.0,50,1371.243442
-2.0,50,1371.755249
-3.0,50,1372.279768
-2.0,50,1372.796822
-3.0,50,1373.307273
-2.0,50,1373.814798
-3.0,50,1374.32624
-2.0,50,1374.840417
0.0,50,1375.337805
-3.0,50,1375.857579
0.0,50,1376.360626
-1.0,50,1376.85778
0.0,50,1377.355076
-2.0,50,1377.849854
-1.0,50,1378.34178
-2.0,50,1378.839944
-3.0,50,1379.338869
-1.0,50,1379.833633
-2.0,50,1380.326436
-3.0,50,1380.865474
-2.0,50,1381.38332
0.0,50,1381.896676
0.0,50,1382.411991
-3.0,50,1382.930232
0.0,50,1383.445231
-3.0,50,1383.958638
-3.0,50,1384.486449
-3.0,50,1385.004746
-3.0,50,1385.516114
-2.0,50,1386.015168
-2.0,50,1386.515124
-2.0,50,1387.017455
0.0,50,1387.51456
-3.0,50,1388.025336
-1.0,50,1388.520665
-2.0,50,1389.028148
-1.0,50,1389.533673
-2.0,50,1390.04113
-1.0,50,1390.545259
-2.0,50,1391.055093
-3.0,50,1391.54954
-1.0,50,1392.044764
-2.0,50,1392.539833
-2.0,50,1393.048037
-2.0,50,1393.544776
-2.0,50,1394.038206
-3.0,50,1394.552132
-2.0,50,1395.057087
-1.0,50,1395.566209
-3.0,50,1396.073843
-3.0,50,1396.57375
-1.0,50,1397.070949
-3.0,50,1397.571278
-2.0,50,1398.065197
-2.0,50,1398.566633
-2.0,50,1399.077451
-2.0,50,1399.573845
-2.0,50,1400.09072
-3.0,50,1400.604491
-3.0,50,1401.098382
-2.0,50,1401.606961
0.0,50,1402.100789
-2.0,50,1402.595984
-3.0,50,1403.097763
-2.0,50,1403.592142
-3.0,50,1404.087155
-2.0,50,1404.601542
-3.0,50,1405.0956
-1.0,50,1405.595639
-1.0,50,1406.094542
-2.0,50,1406.595349
0.0,50,1407.088199
-2.0,50,1407.586776
-1.0,50,1408.083216
0.0,50,1408.582632
-3.0,50,1409.102086
-1.0,50,1409.622037
-1.0,50,1410.13869
-1.0,50,1410.658853
-1.0,50,1411.176842
-3.0,50,1411.700233
-3.0,50,1412.215673
0.0,50,1412.73248
-2.0,50,1413.24851
0.0,50,1413.757022
-1.0,50,1414.299655
-3.0,50,1414.815573
0.0,50,1415.331896
-2.0,50,1415.854603
-1.0,50,1416.371114
0.0,50,1416.884143
-2.0,50,1417.406206
-2.0,50,1417.923099
-1.0,50,1418.439513
-2.0,50,1418.976705
-3.0,50,1419.495539
-1.0,50,1420.002677
-3.0,50,1420.513733
-3.0,50,1421.007638
0.0,50,1421.50692
-1.0,50,1422.005495
0.0,50,1422.508958
-2.0,50,1423.014314
-2.0,50,1423.539632
-3.0,50,1424.059947
0.0,50,1424.57876
-3.0,50,1425.09889
-1.0,50,1425.619745
-2.0,50,1426.152178
-3.0,50,1426.670311
-2.0,50,1427.18858
-1.0,50,1427.713164
-1.0,50,1428.240034
-4.0,50,1428.757584
-1.0,50,1429.278628
-1.0,50,1429.794343
-2.0,50,1430.298507
-2.0,50,1430.800061
-3.0,50,1431.341002
-1.0,50,1431.842645
-1.0,50,1432.342537
-2.0,50,1432.851985
-1.0,50,1433.364606
-3.0,50,1433.860981
0.0,50,1434.356511
-2.0,50,1434.850509
-2.0,50,1435.345563
-2.0,50,1435.852732
0.0,50,1436.367711
-3.0,50,1436.884997
-2.0,50,1437.404984
-2.0,50,1437.923703
-2.0,50,1438.444114
0.0,50,1438.937755
0.0,50,1439.433052
-2.0,50,1439.936711
-2.0,50,1440.450946
0.0,50,1440.961901
-1.0,50,1441.476201
-2.0,50,1441.965268
-3.0,50,1442.470047
-2.0,50,1442.962456
-1.0,50,1443.466725
-2.0,50,1443.976538
-2.0,50,1445.000192
-3.0,50,1445.50397
-1.0,50,1446.008229
-4.0,50,1446.514167
-2.0,50,1447.013608
-3.0,50,1447.559687
0.0,50,1448.132178
-3.0,50,1448.655902
-3.0,50,1449.196632
-3.0,50,1449.70828
-2.0,50,1450.225409
-1.0,50,1450.757696
-2.0,50,1451.277188
0.0,50,1451.795442
-3.0,50,1452.314909
-2.0,50,1452.835255
-3.0,50,1453.358981
-2.0,50,1453.899505
-2.0,50,1454.434136
0.0,50,1454.955233
-3.0,50,1455.486636
-2.0,50,1455.99861
-1.0,50,1456.505988
-2.0,50,1457.025335
-2.0,50,1457.54125
0.0,50,1458.039181
-3.0,50,1458.55017
0.0,50,1459.047201
-2.0,50,1459.564835
-3.0,50,1460.081595
-3.0,50,1460.597121
-1.0,50,1461.112436
-2.0,50,1461.625098
-1.0,50,1462.139331
-3.0,50,1462.654901
-2.0,50,1463.170427
-2.0,50,1463.667765
-3.0,50,1464.174623
-1.0,50,1464.680191
-2.0,50,1465.184658
-1.0,50,1465.691384
-2.0,50,1466.197096
-2.0,50,1466.705475
-3.0,50,1467.208643
-1.0,50,1467.706819
-3.0,50,1468.210141
-2.0,50,1468.707708
-1.0,50,1469.203981
-2.0,50,1469.703972
-2.0,50,1470.200777
-3.0,50,1470.696471
-2.0,50,1471.195089
-1.0,50,1471.698311
-2.0,50,1472.195718
-1.0,50,1472.687644
-3.0,50,1473.20337
0.0,50,1473.697482
-2.0,50,1474.210743
-3.0,50,1474.721782
-2.0,50,1475.215258
-1.0,50,1475.719095
-2.0,50,1476.223527
0.0,50,1476.729129
-3.0,50,1477.237373
0.0,50,1477.733983
-2.0,50,1478.259703
-4.0,50,1478.780603
-3.0,50,1479.297129
-3.0,50,1479.827099
-1.0,50,1480.344136
-2.0,50,1480.858831
-1.0,50,1481.379691
-3.0,50,1481.897174
-2.0,50,1482.391089
-3.0,50,1482.899231
-3.0,50,1483.402318
-3.0,50,1483.908626
-2.0,50,1484.414538
0.0,50,1484.916892
-3.0,50,1485.421065
-3.0,50,1485.942822
-3.0,50,1486.464215
-2.0,50,1486.986162
-4.0,50,1487.502715
-1.0,50,1488.053257
-1.0,50,1488.569001
-1.0,50,1489.112426
0.0,50,1489.634854
-3.0,50,1490.190817
-1.0,50,1490.73457
-1.0,50,1491.269661
-2.0,50,1491.798856
-2.0,50,1492.320253
-2.0,50,1492.845012
-2.0,50,1493.372943
0.0,50,1493.892801
-3.0,50,1494.410427
-4.0,50,1494.934722
-2.0,50,1495.453444
-3.0,50,1495.971292
-3.0,50,1496.50136
-2.0,50,1497.014312
-1.0,50,1497.524382
-2.0,50,1498.031028
-2.0,50,1498.540299
-1.0,50,1499.0473
-2.0,50,1499.557096
-2.0,50,1500.073531
-2.0,50,1500.59277
0.0,50,1501.113149
-3.0,50,1501.641262
-2.0,50,1502.15957
-1.0,50,1502.686409
-1.0,50,1503.209132
-2.0,50,1503.739475
-4.0,50,1504.262817
-2.0,50,1504.78813
-1.0,50,1505.315716
-1.0,50,1505.845381
-3.0,50,1506.372977
-2.0,50,1506.920815
0.0,50,1507.460531
-2.0,50,1507.989738
-2.0,50,1508.502759
-2.0,50,1509.020796
-1.0,50,1509.529129
-2.0,50,1510.035203
-1.0,50,1510.546582
-3.0,50,1511.063064
-3.0,50,1511.568959
-3.0,50,1512.080549
-2.0,50,1512.615316
-1.0,50,1513.146733
-1.0,50,1513.673122
-3.0,50,1514.205594
-2.0,50,1514.722537
-2.0,50,1515.254475
-2.0,50,1515.763553
-3.0,50,1516.26962
-1.0,50,1516.775628
-2.0,50,1517.305853
-1.0,50,1517.829239
-2.0,50,1518.366117
0.0,50,1518.888688
-1.0,50,1519.405748
0.0,50,1519.936574
-2.0,50,1520.476969
-1.0,50,1520.987283
-2.0,50,1521.481552
-2.0,50,1521.97384
-2.0,50,1522.466883
-2.0,50,1522.964265
0.0,50,1523.47076
0.0,50,1523.968843
-2.0,50,1524.462936
-2.0,50,1524.958666
-3.0,50,1525.460162
0.0,50,1525.965311
-1.0,50,1526.479161
-1.0,50,1526.971353
-1.0,50,1527.476522
-3.0,50,1527.981195
-1.0,50,1528.473686
-1.0,50,1528.966628
-3.0,50,1529.49281
-3.0,50,1530.029608
-3.0,50,1530.544145
-2.0,50,1531.064612
-2.0,50,1531.635422
-2.0,50,1532.161424
-1.0,50,1532.67353
-2.0,50,1533.192626
-2.0,50,1533.689735
-2.0,50,1534.180547
0.0,50,1534.676135
-1.0,50,1535.179115
-2.0,50,1535.686421
-1.0,50,1536.190191
0.0,50,1536.691877
-1.0,50,1537.195857
-2.0,50,1537.690164
-3.0,50,1538.180939
-3.0,50,1538.676279
-1.0,50,1539.174734
-2.0,50,1539.673276
-2.0,50,1540.207948
-2.0,50,1540.763259
-3.0,50,1541.290824
-1.0,50,1541.802602
-2.0,50,1542.308059
-1.0,50,1542.81362
0.0,50,1543.318843
-1.0,50,1543.827509
-3.0,50,1544.326404
-3.0,50,1544.830573
0.0,50,1545.336869
-3.0,50,1545.891788
-2.0,50,1546.43328
-2.0,50,1546.949093
-2.0,50,1547.476235
-2.0,50,1548.545306
-1.0,50,1549.086314
-2.0,50,1549.622526
-1.0,50,1550.157736
-3.0,50,1550.673206
-1.0,50,1551.204504
-1.0,50,1551.722418
-3.0,50,1552.245778
-3.0,50,1552.770761
-2.0,50,1553.28522
0.0,50,1553.797349
-1.0,50,1554.316213
-2.0,50,1554.829138
-2.0,50,1555.334208
0.0,50,1555.835021
-2.0,50,1556.329312
-2.0,50,1556.827632
-2.0,50,1557.323228
-1.0,50,1557.825297
-3.0,50,1558.337807
-3.0,50,1558.836792
-3.0,50,1559.332803
-1.0,50,1559.844362
-3.0,50,1560.359317
-1.0,50,1560.871431
-3.0,50,1561.393072
-2.0,50,1561.905214
0.0,50,1562.415126
-2.0,50,1562.935769
-2.0,50,1563.45246
-3.0,50,1563.987593
-2.0,50,1564.523051
0.0,50,1565.043067
-1.0,50,1565.563064
-2.0,50,1566.077496
-2.0,50,1566.59706
-3.0,50,1567.126486
0.0,50,1567.645458
-3.0,50,1568.161489
-2.0,50,1568.689065
-3.0,50,1569.21755
-2.0,50,1569.735836
-2.0,50,1570.271871
-2.0,50,1570.780847
-1.0,50,1571.289647
-3.0,50,1571.785542
-2.0,50,1572.287561
-2.0,50,1572.788454
-3.0,50,1573.294918
-3.0,50,1573.808673
-2.0,50,1574.31341
0.0,50,1574.814629
0.0,50,1575.319429
-3.0,50,1575.822385
-2.0,50,1576.321896
-2.0,50,1576.826356
-3.0,50,1577.337794
-1.0,50,1577.835605
-2.0,50,1578.342821
-3.0,50,1578.856614
-2.0,50,1579.355585
-1.0,50,1579.855947
-3.0,50,1580.358542
-1.0,50,1580.858378
-1.0,50,1581.361139
-2.0,50,1581.859346
-3.0,50,1582.357846
-3.0,50,1582.853219
-2.0,50,1583.353986
-2.0,50,1583.853212
-1.0,50,1584.352425
0.0,50,1584.868291
0.0,50,1585.376173
-1.0,50,1585.886433
-3.0,50,1586.392055
0.0,50,1586.89439
-2.0,50,1587.42441
-2.0,50,1587.919525
-1.0,50,1588.430974
-2.0,50,1588.950224
-2.0,50,1589.469748
-2.0,50,1589.994841
-2.0,50,1590.514268
-1.0,50,1591.032866
-1.0,50,1591.555367
-1.0,50,1592.074555
-2.0,50,1592.587693
-1.0,50,1593.111037
-3.0,50,1593.651097
-1.0,50,1594.175761
-3.0,50,1594.692641
-2.0,50,1595.208457
-1.0,50,1595.724087
-3.0,50,1596.250391
-1.0,50,1596.764851
-1.0,50,1597.284666
-3.0,50,1597.811144
-3.0,50,1598.339727
-3.0,50,1598.85751
-3.0,50,1599.390126
-4.0,50,1599.91644
-2.0,50,1600.449342
-3.0,50,1600.964106
0.0,50,1601.479202
-3.0,50,1602.010962
-2.0,50,1602.545628
-2.0,50,1603.106267
-4.0,50,1603.62469
-1.0,50,1604.138768
-1.0,50,1604.632161
-3.0,50,1605.124157
-2.0,50,1605.63147
-3.0,50,1606.162037
-2.0,50,1606.713283
-2.0,50,1607.227618
-2.0,50,1607.776305
-1.0,50,1608.302248
-3.0,50,1608.827027
-2.0,50,1609.343857
-3.0,50,1609.850121
-3.0,50,1610.348273
-2.0,50,1610.845954
-2.0,50,1611.35321
-1.0,50,1611.849137
-2.0,50,1612.346231
-2.0,50,1612.847937
-3.0,50,1613.346626
-2.0,50,1613.842206
-2.0,50,1614.337987
-2.0,50,1614.828147
-1.0,50,1615.32375
-1.0,50,1615.825539
-2.0,50,1616.336255
-3.0,50,1616.826769
-3.0,50,1617.322172
0.0,50,1617.81528
-1.0,50,1618.319769
-3.0,50,1618.825745
-2.0,50,1619.325838
-1.0,50,1619.826774
0.0,50,1620.33041
0.0,50,1620.827243
-2.0,50,1621.329989
-2.0,50,1621.832232
-2.0,50,1622.330493
-2.0,50,1622.823688
-1.0,50,1623.320018
0.0,50,1623.817662
-3.0,50,1624.320264
-2.0,50,1624.824593
-2.0,50,1625.329706
-1.0,50,1625.829539
0.0,50,1626.324667
-1.0,50,1626.821287
-2.0,50,1627.350955
-1.0,50,1627.86703
-1.0,50,1628.38619
-3.0,50,1628.902815
-2.0,50,1629.428207
-2.0,50,1629.941027
-1.0,50,1630.454612
-3.0,50,1630.971791
-2.0,50,1631.498298
-1.0,50,1632.01011
-3.0,50,1632.528006
-2.0,50,1633.042004
0.0,50,1633.556508
-2.0,50,1634.072181
-3.0,50,1634.588147
-2.0,50,1635.116586
-2.0,50,1635.639081
-2.0,50,1636.156275
-2.0,50,1636.681438
-1.0,50,1637.197362
-5.0,50,1637.713022
0.0,50,1638.233053
0.0,50,1638.761928
-2.0,50,1639.28088
-2.0,50,1639.79504
-2.0,50,1640.319799
-1.0,50,1640.84004
-2.0,50,1641.370273
-1.0,50,1641.885617
-2.0,50,1642.412711
-3.0,50,1642.936492
-2.0,50,1643.455225
-1.0,50,1643.972289
-2.0,50,1644.497345
-2.0,50,1645.014681
-2.0,50,1645.537668
-3.0,50,1646.079596
-2.0,50,1646.596125
0.0,50,1647.113405
-1.0,50,1647.628127
-3.0,50,1648.146792
-3.0,50,1648.672366
0.0,50,1649.191836
-2.0,50,1649.709089
-1.0,50,1650.229103
-3.0,50,1650.763322
-3.0,50,1651.789766
-3.0,50,1652.30563
-2.0,50,1652.822292
0.0,50,1653.339296
-2.0,50,1653.865419
-2.0,50,1654.394002
-2.0,50,1654.921604
-1.0,50,1655.440486
-3.0,50,1655.966867
-1.0,50,1656.496788
0.0,50,1657.015705
-1.0,50,1657.519171
-2.0,50,1658.018626
-1.0,50,1658.515174
0.0,50,1659.017796
-1.0,50,1659.522694
-1.0,50,1660.02188
-3.0,50,1660.521388
-1.0,50,1661.033132
0.0,50,1661.537133
0.0,50,1662.03749
-3.0,50,1662.533838
-1.0,50,1663.029026
0.0,50,1663.532409
-1.0,50,1664.041152
-2.0,50,1664.550184
-2.0,50,1665.04638
-2.0,50,1665.54564
-3.0,50,1666.06038
-1.0,50,1666.568653
-3.0,50,1667.080439
-1.0,50,1667.579496
-2.0,50,1668.081599
0.0,50,1668.580117
-3.0,50,1669.082827
-2.0,50,1669.584706
-3.0,50,1670.091569
-1.0,50,1670.590666
-2.0,50,1671.100213
-2.0,50,1671.597962
-2.0,50,1672.095526
-2.0,50,1672.600702
-2.0,50,1673.114856
-3.0,50,1673.617844
-3.0,50,1674.115357
-2.0,50,1674.615914
-3.0,50,1675.115948
-2.0,50,1675.625829
-3.0,50,1676.135683
-1.0,50,1676.635274
-3.0,50,1677.137834
-2.0,50,1677.648772
-2.0,50,1678.150767
-1.0,50,1678.670762
-2.0,50,1679.172417
-3.0,50,1679.678088
-2.0,50,1680.173474
-2.0,50,1680.687359
-2.0,50,1681.196203
-3.0,50,1681.70546
0.0,50,1682.211095
-2.0,50,1682.714405
-2.0,50,1683.212781
-3.0,50,1683.713791
0.0,50,1684.213334
-1.0,50,1684.712743
-2.0,50,1685.224747
-1.0,50,1685.724751
-3.0,50,1686.229334
-2.0,50,1686.729982
-2.0,50,1687.242467
-2.0,50,1687.754104
-2.0,50,1688.254924
-3.0,50,1688.757854
-3.0,50,1689.268391
-1.0,50,1689.774228
-2.0,50,1690.27376
-1.0,50,1690.77561
-2.0,50,1691.308151
0.0,50,1691.824537
-1.0,50,1692.346845
-2.0,50,1692.862482
-2.0,50,1693.380797
-1.0,50,1693.895405
-2.0,50,1694.406934
-1.0,50,1694.920348
-3.0,50,1695.442167
0.0,50,1695.966077
0.0,50,1696.479257
-1.0,50,1696.995584
-3.0,50,1697.522738
-3.0,50,1698.065729
-2.0,50,1698.579832
0.0,50,1699.111118
-3.0,50,1699.665392
-2.0,50,1700.218954
-2.0,50,1700.749136
-2.0,50,1701.28571
-1.0,50,1701.811387
-2.0,50,1702.338218
-3.0,50,1702.848979
-3.0,50,1703.37087
0.0,50,1703.887626
-1.0,50,1704.415498
-1.0,50,1704.935289
-3.0,50,1705.464231
-1.0,50,1705.979014
-2.0,50,1706.501134
-1.0,50,1707.020652
-2.0,50,1707.545762
-3.0,50,1708.07327
-2.0,50,1708.595047
-3.0,50,1709.108936
-2.0,50,1709.624671
-3.0,50,1710.13717
-2.0,50,1710.644836
-2.0,50,1711.159408
-3.0,50,1711.671487
-2.0,50,1712.180837
-2.0,50,1712.705096
-2.0,50,1713.217875
-3.0,50,1713.714661
0.0,50,1714.213522
-2.0,50,1714.708868
-1.0,50,1715.21416
-1.0,50,1715.735417
-3.0,50,1716.253319
-1.0,50,1716.758713
-1.0,50,1717.273753
-1.0,50,1717.78174
-2.0,50,1718.277877
-3.0,50,1718.77067
-2.0,50,1719.284807
0.0,50,1719.780372
-1.0,50,1720.287251
-2.0,50,1720.793103
-2.0,50,1721.295719
-2.0,50,1721.799079
-3.0,50,1722.303399
-1.0,50,1722.809299
-1.0,50,1723.320224
-2.0,50,1723.825495
-1.0,50,1724.321892
-1.0,50,1724.836779
-1.0,50,1725.356598
-2.0,50,1725.870484
-2.0,50,1726.382038
0.0,50,1726.907724
-2.0,50,1727.434086
-1.0,50,1727.949734
-2.0,50,1728.46022
-2.0,50,1728.979124
-1.0,50,1729.491116
0.0,50,1730.011877
-2.0,50,1730.530539
-3.0,50,1731.044046
-1.0,50,1731.562726
-2.0,50,1732.083969
-3.0,50,1732.60418
-2.0,50,1733.13046
0.0,50,1733.643946
-3.0,50,1734.15544
-1.0,50,1734.651365
-2.0,50,1735.166824
-2.0,50,1735.68048
-2.0,50,1736.191922
-1.0,50,1736.698602
-3.0,50,1737.204235
-3.0,50,1737.721043
-2.0,50,1738.228562
-2.0,50,1738.726407
-2.0,50,1739.230171
-2.0,50,1739.729779
-3.0,50,1740.25925
-2.0,50,1740.777161
-1.0,50,1741.29986
-3.0,50,1741.819715
